"dat.source","locID","session_nr","vrijwillID","year","date","Latitude","Longitude","BEKNR","BEKNAAM","coordinateUncertaintyInMeters","procambarus.clarkii","procambarus.virginalis","procambarus.acutus","faxonius.limosus","pacifastacus.leniusculus","faxonius.virilis","pontastacus.leptodactylus","CPUE_faxonius.limosus","CPUE_faxonius.virilis","CPUE_pacifastacus.leniusculus","CPUE_pontastacus.leptodactylus","CPUE_procambarus.acutus","CPUE_procambarus.clarkii","CPUE_procambarus.virginalis","valid_link","link_method","VHAS","geometry","VHAG","CATC","WVLC","distances"
"gbif_data",NA,NA,NA,2024,2024-07-16,51.24582,4.18723,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137324.291403252, 215116.160807393),"47902","2",NA,3.74007635455731
"gbif_data",NA,NA,NA,2024,2024-07-16,51.24561,4.18606,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137242.535797107, 215092.996774074),"47902","2",NA,3.2566448597394
"gbif_data",NA,NA,NA,2024,2024-07-16,51.27852,3.55149,3,"Bekken van de Gentse Kanalen",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(92973.0814029873, 219052.178815615),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-07-16,50.93518,5.66446,11,"Maasbekken",8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(241074.827006063, 181337.7733114),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-07-17,51.26844,4.80972,10,"Netebekken",3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(180776.266942086, 217709.079707449),NA,NA,"ANTLIL0342",2.11090219732579
"gbif_data",NA,NA,NA,2024,2024-07-18,51.03755,3.96616,4,"Benedenscheldebekken",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(121762.160829021, 192006.748102432),NA,NA,"OVLBLE0077",0.27764636882211
"gbif_data",NA,NA,NA,2024,2024-07-18,51.29243,3.11875,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6019241",c(62805.9856232071, 221019.605794135),"2256","2",NA,1.20183752775136
"gbif_data",NA,NA,NA,2024,2024-07-18,51.10728,3.99445,3,"Bekken van de Gentse Kanalen",19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(123785.42391236, 199753.651219982),NA,NA,"OVLLOK0248",9.2779987807457
"gbif_data",NA,NA,NA,2024,2024-07-19,51.15892,5.80139,11,"Maasbekken",12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","28711",c(250218.009358686, 206400.613611097),"9522","1",NA,0.36462770408035
"gbif_data",NA,NA,NA,2024,2024-07-19,51.1464,4.45836,4,"Benedenscheldebekken",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(156270.15397715, 204043.79298645),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-07-20,51.15906,5.80176,11,"Maasbekken",8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","28711",c(250243.58829973, 206416.685695927),"9522","1",NA,3.51827681669256
"gbif_data",NA,NA,NA,2024,2024-07-21,51.00591,4.52682,8,"Dijle- en Zennebekken",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6020995",c(161094.177437125, 188422.526229587),"6560","1",NA,0.545017983791197
"gbif_data",NA,NA,NA,2024,2024-07-21,50.991032,4.519534,8,"Dijle- en Zennebekken",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(160586.170256154, 186766.346024845),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-07-22,51.01968,3.81593,4,"Benedenscheldebekken",5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(111210.480741493, 190086.513980915),NA,NA,"OVLDSB0107",6.21928644419917
"gbif_data",NA,NA,NA,2024,2024-07-22,50.98602,4.5201,8,"Dijle- en Zennebekken",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(160627.050477986, 186208.866141428),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-07-23,50.80265,3.75573,6,"Bovenscheldebekken",15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(106787.478436048, 165977.417933332),NA,NA,"OVLBRK0099",0
"gbif_data",NA,NA,NA,2024,2024-07-23,51.24635,4.18863,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137422.192593571, 215174.889045645),"47902","2",NA,4.94800338293853
"gbif_data",NA,NA,NA,2024,2024-07-23,51.24697,4.18942,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7066952",c(137477.521758455, 215243.7344396),"65266","99",NA,0.198015794491414
"gbif_data",NA,NA,NA,2024,2024-07-23,51.24594,4.1877,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137357.14282416, 215129.431639136),"47902","2",NA,5.8867356109719
"gbif_data",NA,NA,NA,2024,2024-07-23,51.24561,4.18605,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137241.837517569, 215092.998485678),"47902","2",NA,3.21156618902157
"gbif_data",NA,NA,NA,2024,2024-07-23,51.25288,3.76003,3,"Bekken van de Gentse Kanalen",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7068847",c(107500.728943545, 216060.061199018),"66109","99",NA,2.58366957071437
"gbif_data",NA,NA,NA,2024,2024-07-23,51.24609,4.18805,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137381.622893962, 215146.06065049),"47902","2",NA,3.73231595727589
"gbif_data",NA,NA,NA,2024,2024-07-23,51.24611,4.1881,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137385.119648768, 215148.277296692),"47902","2",NA,3.84929491163908
"gbif_data",NA,NA,NA,2024,2024-07-23,51.24618,4.18828,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137397.707402559, 215156.03473176),"47902","2",NA,4.64038677635626
"gbif_data",NA,NA,NA,2024,2024-07-23,51.2456,4.18585,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137227.869196723, 215091.920183232),"47902","2",NA,3.42020975578101
"gbif_data",NA,NA,NA,2024,2024-07-23,51.24637,4.18865,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137423.594506953, 215177.110780532),"47902","2",NA,4.08232292020569
"gbif_data",NA,NA,NA,2024,2024-07-23,51.24647,4.18889,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137440.379789913, 215188.195862935),"47902","2",NA,7.96918165083875
"gbif_data",NA,NA,NA,2024,2024-07-23,51.2456,4.18609,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137244.627909184, 215091.879085545),"47902","2",NA,4.50211722263396
"gbif_data",NA,NA,NA,2024,2024-07-23,51.14602,4.04749,3,"Bekken van de Gentse Kanalen",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(127518.669261284, 204046.09954107),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-07-24,51.15108,3.9243,3,"Bekken van de Gentse Kanalen",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6019537",c(118901.635160546, 204653.391196241),"26","1",NA,7.45313586020449
"gbif_data",NA,NA,NA,2024,2024-07-25,51.26025,3.58306,3,"Bekken van de Gentse Kanalen",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7068122",c(95154.3823185254, 216995.872859413),"2814","2",NA,2.80093031004395
"gbif_data",NA,NA,NA,2024,2024-07-25,51.14611,5.14125,10,"Netebekken",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(204055.982740968, 204289.3900044),NA,NA,"ANTBAL0194",2.664584008788
"gbif_data",NA,NA,NA,2024,2024-07-26,50.79278,3.91407,7,"Denderbekken",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(117942.150892129, 164799.361187011),NA,NA,"OVLGER0176",0
"gbif_data",NA,NA,NA,2024,2024-07-26,51.14607,5.14124,10,"Netebekken",5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(204055.329343939, 204284.932898292),NA,NA,"ANTBAL0194",6.75859063269139
"gbif_data",NA,NA,NA,2024,2024-07-26,51.07588,4.96829,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192016.395526921, 196364.615932131),NA,NA,"ANTLKD0082",0
"gbif_data",NA,NA,NA,2024,2024-07-27,51.22076,5.09427,10,"Netebekken",5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(200687.393498279, 212560.842556926),NA,NA,"ANTMOL0060",1.5066005986236
"gbif_data",NA,NA,NA,2024,2024-07-28,50.98395,5.33492,9,"Demerbekken",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(217842.443475407, 186409.68281451),NA,NA,"LIMZNH0189",2.01553106892586
"gbif_data",NA,NA,NA,2024,2024-07-28,51.14853,4.0245,3,"Bekken van de Gentse Kanalen",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(125911.19739044, 204332.532635762),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-07-28,51.2204,3.04369,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(57427.8084226187, 213097.833583476),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-07-28,50.96198,4.72884,9,"Demerbekken",24,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(175297.071491366, 183585.183490391),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-07-29,51.21576,3.92292,3,"Bekken van de Gentse Kanalen",7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","4201142",c(118848.217480908, 211849.688190497),"2820","2",NA,2.34871553969835
"gbif_data",NA,NA,NA,2024,2024-07-29,51.14496,5.12887,10,"Netebekken",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(203191.021440027, 204152.508803096),NA,NA,"ANTBAL0065",2.35184794514779
"gbif_data",NA,NA,NA,2024,2024-07-30,51.02025,5.7524,11,"Maasbekken",4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(247078.982463108, 190911.331997502),NA,NA,"LIMDST0154",0
"gbif_data",NA,NA,NA,2024,2024-07-31,51.10688,5.81243,11,"Maasbekken",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7036594",c(251102.81392548, 200627.172784765),"48019","9",NA,2.96331139042484
"gbif_data",NA,NA,NA,2024,2024-07-31,51.00186,3.72387,6,"Bovenscheldebekken",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","6021439",c(104733.948276576, 188156.21691977),"1","0",NA,24.776038848078
"gbif_data",NA,NA,NA,2024,2024-07-31,50.8938,4.72732,8,"Dijle- en Zennebekken",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(175226.984955984, 176000.181374898),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-08-01,51.34786,4.42786,4,"Benedenscheldebekken",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(154117.810395825, 226455.240193311),NA,NA,"ANTKAP0220",1.6262406034656
"gbif_data",NA,NA,NA,2024,2024-08-01,51.30264,4.53872,4,"Benedenscheldebekken",10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(161853.529680026, 221436.089910411),NA,NA,"ANTBRS0068",2.0910506026333
"gbif_data",NA,NA,NA,2024,2024-08-01,51.24567,4.1866,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137280.259205884, 215099.579813006),"47902","2",NA,4.6782875619126
"gbif_data",NA,NA,NA,2024,2024-08-01,51.24581,4.18717,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137320.099034388, 215115.058457951),"47902","2",NA,3.16812554611307
"gbif_data",NA,NA,NA,2024,2024-08-01,51.24561,4.18594,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137234.156442666, 215093.017319527),"47902","2",NA,2.7156946214162
"gbif_data",NA,NA,NA,2024,2024-08-01,51.24591,4.1875,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137343.169215344, 215126.127916955),"47902","2",NA,2.38362765419678
"gbif_data",NA,NA,NA,2024,2024-08-01,51.24732,4.18959,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074060",c(137489.485758933, 215282.645322994),"47902","2",NA,3.38827313851338
"gbif_data",NA,NA,NA,2024,2024-08-01,51.2473,4.18958,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074060",c(137488.782156441, 215280.421891006),"47902","2",NA,3.4487120954132
"gbif_data",NA,NA,NA,2024,2024-08-01,51.24597,4.18776,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137361.340576501, 215132.759127589),"47902","2",NA,4.86644116915535
"gbif_data",NA,NA,NA,2024,2024-08-01,51.24562,4.18612,4,"Benedenscheldebekken",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137246.728200429, 215094.099060711),"47902","2",NA,2.41687796448752
"gbif_data",NA,NA,NA,2024,2024-08-01,51.24591,4.18746,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137340.376115041, 215126.134709725),"47902","2",NA,1.09122554561433
"gbif_data",NA,NA,NA,2024,2024-08-01,51.24583,4.18725,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137325.690665247, 215117.269960911),"47902","2",NA,3.24524855059659
"gbif_data",NA,NA,NA,2024,2024-08-02,51.33363,4.86308,10,"Netebekken",4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7023459",c(184452.044842656, 224985.336946445),"8610","9",NA,2.28702078505506
"gbif_data",NA,NA,NA,2024,2024-08-02,50.98275,5.33477,9,"Demerbekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(217833.649298819, 186276.062639734),NA,NA,"LIMZNH0205",0.156472480558602
"gbif_data",NA,NA,NA,2024,2024-08-02,50.98591,5.34898,9,"Demerbekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(218826.774369378, 186640.653737571),NA,NA,"LIMZNH0499",14.5518824707206
"gbif_data",NA,NA,NA,2024,2024-08-02,50.98249,5.33491,9,"Demerbekken",8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(217843.856160261, 186247.269323125),NA,NA,"LIMZNH0141",0
"gbif_data",NA,NA,NA,2024,2024-08-02,51.09488,4.04428,4,"Benedenscheldebekken",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","6025549",c(127269.235223294, 198357.779366721),"3102","0",NA,16.1254075530998
"gbif_data",NA,NA,NA,2024,2024-08-02,51.2077,3.03201,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(56586.4830791599, 211699.750265878),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-08-02,51.0023,5.32039,9,"Demerbekken",30,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(216796.047839876, 188437.686877458),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-08-02,51.07747,4.9693,10,"Netebekken",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(192085.744228013, 196542.068311375),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-08-03,50.985,5.33255,9,"Demerbekken",10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(217674.518415562, 186524.316230066),NA,NA,"LIMZNH0206",12.2773736360615
"gbif_data",NA,NA,NA,2024,2024-08-03,50.985,5.33255,9,"Demerbekken",10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(217674.518415562, 186524.316230066),NA,NA,"LIMZNH0206",12.2773736360615
"gbif_data",NA,NA,NA,2024,2024-08-03,51.0892,4.24076,4,"Benedenscheldebekken",15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(141032.295232508, 197684.075197007),NA,NA,"ANTBRM0334",0
"gbif_data",NA,NA,NA,2024,2024-08-04,50.89234,4.723,8,"Dijle- en Zennebekken",7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(174923.830060178, 175836.307890414),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-08-05,51.10793,5.82224,11,"Maasbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6e+06",c(251787.449020859, 200757.372207803),"9501","0",NA,0.414041397267692
"gbif_data",NA,NA,NA,2024,2024-08-05,50.89264,4.72198,8,"Dijle- en Zennebekken",4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(174851.907199658, 175869.337615298),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24696,4.18943,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7066952",c(137478.217341198, 215242.620204728),"65266","99",NA,0.932177097162409
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24616,4.18822,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137393.512387024, 215153.819768188),"47902","2",NA,4.07235382571296
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24594,4.18769,4,"Benedenscheldebekken",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137356.444549529, 215129.433335304),"47902","2",NA,5.56363708519148
"gbif_data",NA,NA,NA,2024,2024-08-06,51.2467,4.18917,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137459.992907053, 215213.737483336),"47902","2",NA,6.23592194290635
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24561,4.18599,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137237.647840346, 215093.008757275),"47902","2",NA,2.94109219719508
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24658,4.18898,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137446.693705982, 215200.418805286),"47902","2",NA,4.03886411765522
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24617,4.18824,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074094",c(137394.911624042, 215154.928940535),"47902","2",NA,3.95735776772351
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24572,4.18687,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137299.126303818, 215105.09654417),"47902","2",NA,4.80140628307169
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24568,4.18655,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137276.770532275, 215100.700900892),"47902","2",NA,2.60420378861914
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24599,4.18776,4,"Benedenscheldebekken",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137361.345979533, 215134.984236607),"47902","2",NA,2.91329818499865
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24587,4.18747,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137341.06356667, 215121.68279356),"47902","2",NA,5.35949651854782
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24581,4.18719,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137321.495587523, 215115.055055916),"47902","2",NA,3.70151473592568
"gbif_data",NA,NA,NA,2024,2024-08-06,51.07417,4.96787,10,"Netebekken",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(191988.498564817, 196174.149032655),NA,NA,"ANTLKD0283",2.94117656188493
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24576,4.18695,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137304.723381706, 215109.533133186),"47902","2",NA,2.44189203084605
"gbif_data",NA,NA,NA,2024,2024-08-06,51.24563,4.18628,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074093",c(137257.903394385, 215095.184251168),"47902","2",NA,3.69001181416742
"gbif_data",NA,NA,NA,2024,2024-08-06,51.00701,5.68504,11,"Maasbekken",4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(242379.517208226, 189352.69214511),NA,NA,"LIMDST0242",0.834454889409244
"gbif_data",NA,NA,NA,2024,2024-08-06,50.98652,5.31794,9,"Demerbekken",15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(216646.546212133, 186680.170838268),NA,NA,"LIMZNH0220",0
"gbif_data",NA,NA,NA,2024,2024-08-06,51.16273,5.74143,11,"Maasbekken",21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","6010711",c(246016.233447585, 206745.137134325),"9505","1",NA,16.1843838623076
"gbif_data",NA,NA,NA,2024,2024-08-07,51.07669,4.9687,10,"Netebekken",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192044.399477, 196454.956811006),NA,NA,"ANTLKD0074",0
"gbif_data",NA,NA,NA,2024,2024-08-08,50.90919,5.72211,11,"Maasbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6000026",c(245179.310392807, 178519.366071683),"9501","0",NA,0.0206193574086215
"gbif_data",NA,NA,NA,2024,2024-08-08,51.28836,3.17446,2,"Bekken van de Brugse Polders",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(66684.3992479561, 220502.919009866),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2024,2024-08-10,51.20071,4.0544,3,"Bekken van de Gentse Kanalen",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(128027.910681039, 210128.387145207),NA,NA,"OVLSTK0195",3.81214315269201
"gbif_data",NA,NA,NA,2024,2024-08-10,51.20073,4.05436,3,"Bekken van de Gentse Kanalen",3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(128025.124288938, 210130.624012344),NA,NA,"OVLSTK0195",5.60152980835262
"gbif_data",NA,NA,NA,2024,2024-08-10,50.98505,5.33464,9,"Demerbekken",12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(217821.190562842, 186531.786332848),NA,NA,"LIMZNH0089",0
