"consecutive"	"dat.source"	"year"	"date"	"CPUE_pontastacus.leptodactylus"	"CPUE_pacifastacus.leniusculus"	"pontastacus.leptodactylus"	"pacifastacus.leniusculus"	"CPUE_faxonius.limosus"	"CPUE_procambarus.clarkii"	"CPUE_procambarus.acutus"	"CPUE_procambarus.virginalis"	"CPUE_faxonius.virilis"	"faxonius.limosus"	"procambarus.clarkii"	"procambarus.acutus"	"procambarus.virginalis"	"faxonius.virilis"	"BEKNR"	"BEKNAAM"	"longitude"	"latitude"	"nearest_river_index"	"VHAG"	"CATC"	"WVLC"	"ID"	"distances_cray_VHAG_WVLC"	"sample_point"	"sample_datum_monstername"	"sample_tijdstip_monstername"	"sample_point_omschrijving"	"lambert_x"	"lambert_y"	"waterloop"	"bekken"	"gemeente"	"Cl-"	"N t"	"O2"	"BZV5"	"EC 20"	"T"	"pH"	"Secchi"	"P t"	"Ca o"	"Clfyl a"	"ZS"	"oPO4"	"distance_cray_FC"
NA	"gbif_data"	2024	"2024-07-27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	5.09426999576491	51.2207600024991	9241	NA	NA	"ANTMOL0060"	1998	1.50682574559405	"OW848760"	"2024-06-04; 2024-06-11; 2024-06-18; 2024-06-25; 2024-07-02; 2024-07-09; 2024-07-16; 2024-07-23; 2024-07-29; 2024-08-06; 2024-08-13; 2024-08-20; 2024-08-27"	"12:42:36; 10:38:44; 12:45:18; 11:22:34; 11:12:39; 10:16:55; 10:35:35; 10:31:15; 10:55:01; 10:29:46; 10:47:36; 11:53:31; 10:55:28"	"RV: Nuclea; Boeretang 200,  rechts van steiger. Sleutel  57 vragen aan  receptie van VITO."	200673.001428	212555.006738	"NUCLEA"	"Netebekken"	"Mol"	NA	NA	10.0023076923077	NA	213.307692307692	22.1692307692308	7.30769230769231	85.3846153846154	NA	NA	NA	NA	NA	15.5300703840847
NA	"gbif_data"	2024	"2024-08-01"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.53870999591186	51.3023600024131	29387	NA	NA	"ANTBRS0068"	2021	0	"OW184400"	"2024-06-10; 2024-06-25; 2024-07-09; 2024-07-22; 2024-08-06; 2024-08-19"	"13:27:45; 13:10:23; 11:56:40; 12:11:40; 12:18:13; 15:08:34"	"RV: E10 plas; Jagersdreef, via Miksebaan"	161540.000222	221514.006693	"Onbekend"	"Onbekend"	"Brasschaat"	NA	NA	9.53	NA	360.666666666667	22.4833333333333	7.98166666666667	76.6666666666667	NA	NA	NA	NA	NA	331.368147830181
NA	"gbif_data"	2024	"2024-08-01"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.53871999591189	51.302640002413	29387	NA	NA	"ANTBRS0068"	2022	2.09104632154604	"OW184400"	"2024-06-10; 2024-06-25; 2024-07-09; 2024-07-22; 2024-08-06; 2024-08-19"	"13:27:45; 13:10:23; 11:56:40; 12:11:40; 12:18:13; 15:08:34"	"RV: E10 plas; Jagersdreef, via Miksebaan"	161540.000222	221514.006693	"Onbekend"	"Onbekend"	"Brasschaat"	NA	NA	9.53	NA	360.666666666667	22.4833333333333	7.98166666666667	76.6666666666667	NA	NA	NA	NA	NA	323.065821706023
NA	"gbif_data"	2024	"2024-08-08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.57731999614205	51.2613000023205	14032	NA	NA	"OVLSTL0064"	2067	0.870306796156709	"OW21210"	"2024-06-03; 2024-06-17; 2024-07-01; 2024-07-15; 2024-07-29; 2024-08-13; 2024-08-26"	"09:34:35; 09:32:29; 08:53:30; 09:05:59; 09:24:48; 14:10:06; 09:38:06"	"Sint-Jan-in-Eremo,Sint-Jansstraat,veldweg langs Palinghuis,opw geul"	94746.002456	217430.005078	"BLOSO SPORTCENTRUM"	"Bekken van de Gentse Kanalen"	"Sint-Laureins"	NA	NA	8.89142857142857	NA	2930	19.9428571428571	8.61	32.8571428571429	NA	NA	NA	NA	NA	313.195940727633
NA	"gbif_data"	2024	"2024-08-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.58438999614035	51.2612700023212	29197	NA	NA	"OVLSTL0092"	2110	3.56580114898832	"OW21400"	"2024-07-25"	"13:15:04"	"Sint-Jan-in-Eremo,St-Jansstraat,veldweg langs Leopoldkanaal, thv steiger"	95300.998446	217185.998386	"OOSTPOLDERKREEK"	"Bekken van de Gentse Kanalen"	"Sint-Laureins"	NA	NA	7.95	NA	4920	22.6	8.56	NA	NA	NA	NA	NA	NA	93.7622188060974
NA	"gbif_data"	2024	"2024-08-14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.58453999614032	51.2613200023212	29197	NA	NA	"OVLSTL0092"	2119	1.93909209426666	"OW21400"	"2024-07-25"	"13:15:04"	"Sint-Jan-in-Eremo,St-Jansstraat,veldweg langs Leopoldkanaal, thv steiger"	95300.998446	217185.998386	"OOSTPOLDERKREEK"	"Bekken van de Gentse Kanalen"	"Sint-Laureins"	NA	NA	7.95	NA	4920	22.6	8.56	NA	NA	NA	NA	NA	NA	83.5356321712175
NA	"gbif_data"	2024	"2024-08-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.58456999614031	51.2613300023213	29197	NA	NA	"OVLSTL0092"	2123	1.61374694962119	"OW21400"	"2024-07-25"	"13:15:04"	"Sint-Jan-in-Eremo,St-Jansstraat,veldweg langs Leopoldkanaal, thv steiger"	95300.998446	217185.998386	"OOSTPOLDERKREEK"	"Bekken van de Gentse Kanalen"	"Sint-Laureins"	NA	NA	7.95	NA	4920	22.6	8.56	NA	NA	NA	NA	NA	NA	81.5433053479355
NA	"gbif_data"	2024	"2024-08-16"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.58455999614031	51.2613100023212	29197	NA	NA	"OVLSTL0092"	2124	3.4635916414189	"OW21400"	"2024-07-25"	"13:15:04"	"Sint-Jan-in-Eremo,St-Jansstraat,veldweg langs Leopoldkanaal, thv steiger"	95300.998446	217185.998386	"OOSTPOLDERKREEK"	"Bekken van de Gentse Kanalen"	"Sint-Laureins"	NA	NA	7.95	NA	4920	22.6	8.56	NA	NA	NA	NA	NA	NA	83.8313069589693
NA	"gbif_data"	2024	"2024-08-18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	11	"Maasbekken"	5.67980999559358	51.0056300026304	12345	NA	NA	"LIMMSM0026"	2129	0	"OW139400; OW139445"	"2024-06-19; 2024-07-08; 2024-07-17; 2024-08-12; 2024-06-03; 2024-06-10; 2024-06-17; 2024-06-24; 2024-07-01; 2024-07-09; 2024-07-16; 2024-07-22; 2024-07-29; 2024-08-05; 2024-08-13; 2024-08-19; 2024-08-26"	"06:19:59; 07:00:51; 06:40:24; 08:28:04; 09:58:46; 10:18:06; 10:28:03; 06:51:38; 09:56:04; 08:18:05; 10:46:30; 10:11:11; 10:27:01; 08:45:03; 08:07:32; 10:27:26; 09:39:25"	"Dilsen-Stokkem; Zandgroeve Eisden Mijn; Center Parcs, Terhills Resort, aan het strand van de zwemzone; Zandgroeve Eisden Mijn, Center Parcs, Terhills resort, midden van afgebakende zwemzone"	242274.585980471	189189.469061412	"EISDEN MIJN"	"Maasbekken"	"Dilsen-Stokkem"	7.5	0.18975	9.19882352941177	0.625	291.470588235294	20.8235294117647	7.32	90.7692307692308	0.025	16400	1.4825	1	NA	259.39230346139
NA	"gbif_data"	2024	"2024-08-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	4.81826999581902	51.0791500025089	16545	NA	NA	"ANTWES0007"	2164	0	"OW324630"	"2024-06-03; 2024-06-10; 2024-06-17; 2024-06-25; 2024-07-02; 2024-07-09; 2024-07-15; 2024-07-22; 2024-07-29; 2024-08-06; 2024-08-13; 2024-08-19; 2024-08-27"	"15:04:26; 10:17:54; 10:31:39; 09:47:38; 08:08:38; 08:31:01; 10:18:36; 08:34:37; 08:47:59; 09:35:22; 11:31:17; 11:12:24; 09:38:58"	"RV: Zwemvijver Hof van Eden; Kempische Ardennen"	181478.001041	196666.003226	"HOF VAN EDEN"	"Netebekken"	"Westerlo"	15.9	0.993333333333333	8.76615384615385	NA	103.615384615385	22.2692307692308	7.39153846153846	78.0769230769231	0.0593333333333333	NA	NA	NA	NA	25.6491145406617
NA	"gbif_data"	2024	"2024-08-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	4.8180399958191	51.0794000025088	16545	NA	NA	"ANTWES0007"	2165	5.09582056185805	"OW324630"	"2024-06-03; 2024-06-10; 2024-06-17; 2024-06-25; 2024-07-02; 2024-07-09; 2024-07-15; 2024-07-22; 2024-07-29; 2024-08-06; 2024-08-13; 2024-08-19; 2024-08-27"	"15:04:26; 10:17:54; 10:31:39; 09:47:38; 08:08:38; 08:31:01; 10:18:36; 08:34:37; 08:47:59; 09:35:22; 11:31:17; 11:12:24; 09:38:58"	"RV: Zwemvijver Hof van Eden; Kempische Ardennen"	181478.001041	196666.003226	"HOF VAN EDEN"	"Netebekken"	"Westerlo"	15.9	0.993333333333333	8.76615384615385	NA	103.615384615385	22.2692307692308	7.39153846153846	78.0769230769231	0.0593333333333333	NA	NA	NA	NA	16.9845584365036
NA	"gbif_data"	2024	"2024-09-18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.27765999622139	51.3356500022682	10472	NA	NA	"WVLKNO0116"	2353	0	"OW6014"	"2024-06-11; 2024-06-25; 2024-07-09; 2024-07-23; 2024-08-06; 2024-08-20"	"09:01:59; 09:24:19; 09:02:30; 13:02:24; 09:03:27; 09:02:53"	"Put van De Cloedt, Duinenwater, steiger Lakeclub"	73680.999355	225846.005402	"Onbekend"	"Onbekend"	"Knokke-Heist"	NA	NA	9.71833333333333	NA	1150.66666666667	20.45	9.315	88.3333333333333	NA	NA	NA	NA	NA	339.60482232068
NA	"gbif_data"	2024	"2024-09-19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.27748999622141	51.3354900022682	10472	NA	NA	"WVLKNO0116"	2371	3.50950643550156	"OW6014"	"2024-06-11; 2024-06-25; 2024-07-09; 2024-07-23; 2024-08-06; 2024-08-20"	"09:01:59; 09:24:19; 09:02:30; 13:02:24; 09:03:27; 09:02:53"	"Put van De Cloedt, Duinenwater, steiger Lakeclub"	73680.999355	225846.005402	"Onbekend"	"Onbekend"	"Knokke-Heist"	NA	NA	9.71833333333333	NA	1150.66666666667	20.45	9.315	88.3333333333333	NA	NA	NA	NA	NA	340.327794968012
NA	"gbif_data"	2024	"2024-10-05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	11	"Maasbekken"	5.67372999559464	51.0010700026311	12345	NA	NA	"LIMMSM0026"	2445	0	"OW139400; OW139445"	"2024-06-19; 2024-07-08; 2024-07-17; 2024-08-12; 2024-06-03; 2024-06-10; 2024-06-17; 2024-06-24; 2024-07-01; 2024-07-09; 2024-07-16; 2024-07-22; 2024-07-29; 2024-08-05; 2024-08-13; 2024-08-19; 2024-08-26"	"06:19:59; 07:00:51; 06:40:24; 08:28:04; 09:58:46; 10:18:06; 10:28:03; 06:51:38; 09:56:04; 08:18:05; 10:46:30; 10:11:11; 10:27:01; 08:45:03; 08:07:32; 10:27:26; 09:39:25"	"Dilsen-Stokkem; Zandgroeve Eisden Mijn; Center Parcs, Terhills Resort, aan het strand van de zwemzone; Zandgroeve Eisden Mijn, Center Parcs, Terhills resort, midden van afgebakende zwemzone"	242274.585980471	189189.469061412	"EISDEN MIJN"	"Maasbekken"	"Dilsen-Stokkem"	7.5	0.18975	9.19882352941177	0.625	291.470588235294	20.8235294117647	7.32	90.7692307692308	0.025	16400	1.4825	1	NA	848.604987168494
NA	"gbif_data"	2024	"2024-10-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	5.17177999574579	51.2241800025069	14678	NA	NA	"ANTMOL0052"	2480	0	"OW843550"	"2024-06-04; 2024-06-18; 2024-07-02; 2024-07-16; 2024-07-29; 2024-08-13; 2024-08-27"	"09:37:39; 14:05:17; 09:35:09; 09:25:23; 09:34:03; 09:46:27; 09:34:45"	"RV: Zilvermeer surfvijver;"	206156.999692	212677.005304	"VIJVERS EN ZANDWIN. MOL"	"Netebekken"	"Mol"	NA	NA	9.55	NA	227.428571428571	21.2285714285714	7.64857142857143	94.2857142857143	NA	NA	NA	NA	NA	325.441461161543
NA	"gbif_data"	2024	"2024-10-22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.19188999623145	51.2334200022877	7052	NA	NA	"WVLBRU1182"	2504	3.87741154664798	"OW875460"	"2024-06-04; 2024-06-11; 2024-06-18; 2024-06-25; 2024-07-02; 2024-07-09; 2024-07-16; 2024-07-23; 2024-07-30; 2024-08-06; 2024-08-13; 2024-08-20; 2024-08-27"	"09:25:25; 09:32:52; 10:32:25; 09:55:19; 09:21:02; 09:31:31; 09:04:26; 10:10:34; 09:47:04; 09:35:17; 09:53:11; 09:34:15; 09:40:11"	"RV: Bloso domein; Sint-Pietersplas"	68223.002609	214337.997473	"SINT-PIETERSPLAS (BLOSO-CENTRUM)"	"Bekken van de Brugse Polders"	"Brugge"	NA	NA	9.09	NA	962.076923076923	20.7923076923077	8.35230769230769	185.384615384615	NA	NA	NA	NA	NA	420.952577504493
NA	"gbif_data"	2024	"2024-10-26"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.39181999594614	51.2836900024022	29382	NA	NA	"ANTANT0297"	2532	0	"OW182950"	"2024-06-03; 2024-06-17; 2024-07-02; 2024-07-15; 2024-07-29; 2024-08-13; 2024-08-27"	"11:28:01; 13:53:51; 11:15:13; 12:57:15; 11:13:52; 15:27:20; 13:14:06"	"RV: Muisbroek; Ekeren; wegje tgo Churchilldok, Noorderlaan"	151554.999979	219269.998559	"OPENLUCHTCENTRUM MUISBROEK - EKEREN"	"Benedenscheldebekken"	"Antwerpen"	NA	NA	10.0771428571429	NA	1725	21.5714285714286	8.17285714285714	178.571428571429	NA	NA	NA	NA	NA	69.8798546493929
NA	"gbif_data"	2024	"2024-12-24"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.6893899960926	51.0434000023942	2981	NA	NA	"OVLGNT0817"	2601	0	"OW570115; OW570130"	"2024-06-03; 2024-06-17; 2024-07-01; 2024-07-15; 2024-07-29; 2024-08-12; 2024-08-26; 2024-06-10; 2024-06-24; 2024-07-09; 2024-07-22; 2024-08-05; 2024-08-19"	"08:01:55; 08:41:39; 08:22:42; 10:51:34; 08:19:43; 08:58:57; 08:30:23; 08:08:28; 10:31:59; 08:55:04; 10:43:33; 08:29:59; 08:29:52; 10:58:15; 08:16:51; 08:27:12; 08:54:44; 09:07:55; 08:28:16; 08:35:47"	"RV: Sport-en Recreatiepark De Blaarmeersen; Zuiderlaan 12,noordelijk deel; RV: Sport-en Recreatiepark De Blaarmeersen; Zuiderlaan 12,noordelijk deel thv steiger"	101979.6968985	192947.99810185	"BLAARMEERSEN"	"Bekken van de Gentse Kanalen"	"Gent"	NA	NA	9.8885	NA	348.2	20.76	8.219	103	NA	NA	NA	NA	NA	405.462033256642
TRUE	"craywatch_data"	2024	"2024-09-27"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	"Denderbekken"	4.02434399597929	50.7393140025185	17357	6317	2	NA	13	2.07475949793638	"OW538400"	"2024-06-19; 2024-06-26; 2024-07-03; 2024-08-08"	"09:59:59; 09:14:29; 09:34:42; 10:28:40"	"Scheibeekstraat-Hollestraat,thv Hof te Schiebeek,opw weg"	125682.001413	158803.006575	"SCHEIBEEK - KETELBERGBEEK - SCHALOENBEEK"	"Denderbekken"	"Herne"	40.9333333333333	5.86666666666667	6.555	NA	724	16.425	7.7425	NA	0.563333333333333	NA	NA	26.6666666666667	NA	10.4218444947712
TRUE	"craywatch_data"	2024	"2024-08-21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	"Dijle- en Zennebekken"	4.28274929592208	50.7984079025302	28925	6554	1	NA	15	0.133964568541525	"OW365010"	"2024-07-30"	"13:22:32"	"Negenmanneken, Klein-Bijgaardenstr, afw weg en overstort"	143937.000143	165331.003967	"ZUUNBEEK - BERINGENBEEK - BRUGGEPLASBEEK"	"Dijle- en Zennebekken"	"Sint-Pieters-Leeuw"	81	3.46	7.5	1	933	22.4	7.99	NA	0.27	NA	NA	8.9	NA	0.00114539622777827
TRUE	"craywatch_data"	2024	"2024-09-02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	"Dijle- en Zennebekken"	4.2657594918436	50.7562888050812	28944	6903	2	NA	20	0.0178130870277713	"OW366050"	"2024-06-10; 2024-07-15; 2024-08-05"	"11:40:05; 11:15:21; 10:33:58"	"Huizingen, Demeurslaan, afw brugje tss huizen 94 en 100"	142690.001532	160694.005263	"MOLENBEEK - LAKEBEEK - MEERBEEK"	"Dijle- en Zennebekken"	"Beersel"	32.3	4.83333333333333	8.62666666666667	NA	600	16.5666666666667	8.03333333333333	NA	0.248666666666667	NA	NA	10.7666666666667	NA	63.3845916718951
TRUE	"craywatch_data"	2024	"2024-10-01"	0	0	0	0	0.833333333333333	0	0	0	0	1	0	0	0	0	7	"Denderbekken"	4.096568195977	50.8854042024841	12199	5956	1	NA	26	0.877327944738014	"OW523000"	"2024-06-19; 2024-06-25; 2024-07-18; 2024-08-05"	"08:19:01; 11:02:13; 08:56:13; 09:05:37"	"Affligemsestraat-Driesstraat,afw weg,thv handelszaak"	130846.997524	175039.996713	"BELLEBEEK - HUNSELBEEK - MOLENBEEK"	"Denderbekken"	"Liedekerke"	26.2666666666667	3.24333333333333	7.4375	3.3	691.666666666667	16.9	7.885	NA	0.402	101666.666666667	NA	34.4666666666667	NA	0.00114776521332499
TRUE	"craywatch_data"	2024	"2024-08-13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	"Benedenscheldebekken"	4.37238649595276	51.301395902395	29298	3104	1	NA	49	0.60229694374457	"OW180100"	"2024-06-26; 2024-07-24; 2024-08-29"	"12:38:23; 11:03:24; 12:12:10"	"Ekeren, Rode Weel, thv bunker opw brug (Smalleweg)"	150255.00018	221282.002585	"HOOFDGRACHT"	"Benedenscheldebekken"	"Antwerpen"	80.6333333333333	2.74666666666667	3.82666666666667	3.7	642.666666666667	20.2666666666667	7.34	NA	0.199666666666667	NA	NA	8.86666666666667	NA	2.83065262046341
TRUE	"craywatch_data"	2024	"2024-08-18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	"Benedenscheldebekken"	4.4590501959225	51.2157209024291	9347	3103	1	NA	50	0.629308786332089	"OW181400"	"2024-06-26; 2024-07-24; 2024-08-29"	"11:18:04; 12:47:28; 12:25:32"	"Deurne, parking Rivierenhof"	156066.996722	212009.996398	"GROOT SCHIJN - HALSEBEEK - RISSCHOTSE BEEK - MOERBEEK - RISSCHOTSELOOP - RISSCHOTSE LOOP"	"Benedenscheldebekken"	"Antwerpen"	44.6666666666667	2.34666666666667	5.33666666666667	2.06666666666667	577	19.3666666666667	7.56333333333333	NA	0.338666666666667	NA	NA	13.6333333333333	NA	350.825866145864
TRUE	"craywatch_data"	2024	"2024-08-22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	"Netebekken"	4.85815529582454	51.2258050024708	1203	8504	1	NA	68	1.72667304374962	"OW289300"	"2024-06-17; 2024-07-17; 2024-08-19"	"12:09:42; 10:48:05; 10:54:58"	"Poederlee, Groesaard, 250 opw. brug  (cf.TR289000.3)"	184361.002263	213014.002954	"DE AA - NATTENLOOP"	"Netebekken"	"Lille"	29.0666666666667	3.92333333333333	6.16666666666667	NA	350.666666666667	18.1333333333333	7.10666666666667	NA	0.387666666666667	NA	NA	17.1333333333333	NA	175.09685108734
TRUE	"craywatch_data"	2024	"2024-08-15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	"Netebekken"	5.11832249577085	51.3343984024688	13361	8508	2	NA	77	1.35207723627461	"OW305800"	"2024-06-17; 2024-07-18"	"12:53:07; 10:04:19"	"Roest, zijweg Poederstr, opwaarts weg en baangrachten"	202239.999573	225219.999541	"DE WAMP - WAMP - KRUIKEVENLOOP"	"Netebekken"	"Arendonk"	22.1	2.815	5.455	NA	271	16	6.42	NA	0.2455	NA	NA	7.75	NA	0.00116413493762975
TRUE	"craywatch_data"	2024	"2024-09-29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	"Maasbekken"	4.89961059583231	51.3986486024257	5900	9670	2	NA	79	0.553431574994487	"OW82500"	"2024-06-06; 2024-07-01; 2024-08-01"	"15:42:11; 14:30:18; 15:08:31"	"Zondereigen; Ginhoven, Stw op Weelde, afw dreef"	186903.9973	232114.006799	"NOORDERMARK"	"Maasbekken"	"Baarle-Hertog"	NA	NA	4.63666666666667	NA	293.666666666667	16.2	6.71333333333333	NA	NA	NA	NA	NA	NA	129.868256180638
TRUE	"craywatch_data"	2024	"2024-09-29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	"Maasbekken"	4.89961059583231	51.3986486024257	5900	9670	2	NA	80	0.553431574994487	"OW82500"	"2024-06-06; 2024-07-01; 2024-08-01"	"15:42:11; 14:30:18; 15:08:31"	"Zondereigen; Ginhoven, Stw op Weelde, afw dreef"	186903.9973	232114.006799	"NOORDERMARK"	"Maasbekken"	"Baarle-Hertog"	NA	NA	4.63666666666667	NA	293.666666666667	16.2	6.71333333333333	NA	NA	NA	NA	NA	NA	129.868256180638
TRUE	"craywatch_data"	2024	"2024-08-23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	"Netebekken"	4.91304229581276	51.2440713024717	29794	9332	2	NA	89	0.84705979888262	"OW300050"	"2024-06-17; 2024-07-18; 2024-08-20"	"15:29:55; 12:02:09; 10:48:10"	"Tielen, Molenstraat, opw. weg"	188027.996008	215067.998443	"GROTE CALIE - HORSBLEEKLOOP - KONINGINNELOOP - CALIEBEEK"	"Netebekken"	"Kasterlee"	20.1333333333333	2.01666666666667	4.17666666666667	1.6	246.666666666667	17.7666666666667	6.83	NA	0.293666666666667	30833.3333333333	NA	19.9333333333333	NA	30.2957220740782
TRUE	"craywatch_data"	2024	"2024-08-14"	NA	NA	NA	NA	0.5	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	4.90305209581048	51.1987613024837	29744	8502	1	NA	90	0.119908402708234	"OW275800"	"2024-06-20; 2024-07-23; 2024-08-19"	"09:14:10; 09:43:52; 12:11:28"	"Ten Aard, grens Lichtaart (Bobbejaanland), opw. Lichtaartseweg/Olenstw."	187345.996987	210000.001674	"KLEINE NETE"	"Netebekken"	"Geel"	27.2333333333333	2.49666666666667	7.47	2.43333333333333	288	18.3333333333333	7.04	NA	0.322333333333333	30133.3333333333	NA	16.0666666666667	NA	0.00115940730328294
TRUE	"craywatch_data"	2024	"2024-08-29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	"Netebekken"	4.8728887958227	51.2432886024674	1203	8504	1	NA	91	0.16053630831753	"OW289400"	"2024-06-17; 2024-07-17; 2024-08-19"	"11:50:19; 10:26:00; 10:44:02"	"Tielen; Walravens, BIO afw brug & FC opw brug"	185175.999439	214902.000902	"DE AA - NATTENLOOP"	"Netebekken"	"Kasterlee"	29.8	3.49666666666667	4.80666666666667	4.2	363.333333333333	17.9333333333333	7.09	NA	0.308333333333333	NA	NA	10.3333333333333	NA	46.3970883955606
TRUE	"craywatch_data"	2024	"2024-07-09"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	"Benedenscheldebekken"	4.31745249188954	51.0950370048962	14009	6	1	NA	115	4.155232179863	"OW225000"	"2024-06-24; 2024-07-25; 2024-08-28"	"13:46:57; 12:14:47; 14:03:39"	"Ruisbroek; einde Donkstr - Vlietdijk opw. brug thv pompstation"	146405.99594	198327.001687	"GROTE MOLENBEEK - LIPPELOSEBEEK - DE VLIET"	"Benedenscheldebekken"	"Puurs-Sint-Amands"	57.1333333333333	3.24666666666667	5.38	1	714.333333333333	20.2666666666667	7.59333333333333	NA	0.28	99666.6666666667	NA	8.93333333333333	NA	0.0067844063106266
TRUE	"craywatch_data"	2024	"2024-09-15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	"Benedenscheldebekken"	4.31271549189136	51.0925450048966	14009	6	1	NA	121	4.39613388311847	"OW225000"	"2024-06-24; 2024-07-25; 2024-08-28"	"13:46:57; 12:14:47; 14:03:39"	"Ruisbroek; einde Donkstr - Vlietdijk opw. brug thv pompstation"	146405.99594	198327.001687	"GROTE MOLENBEEK - LIPPELOSEBEEK - DE VLIET"	"Benedenscheldebekken"	"Puurs-Sint-Amands"	57.1333333333333	3.24666666666667	5.38	1	714.333333333333	20.2666666666667	7.59333333333333	NA	0.28	99666.6666666667	NA	8.93333333333333	NA	432.413268048134
TRUE	"craywatch_data"	2024	"2024-09-27"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	"Benedenscheldebekken"	4.28902119595057	51.0836332024482	14009	6	1	NA	122	4.28112152835508	"OW226000"	"2024-06-24; 2024-07-25; 2024-08-28"	"13:23:28; 11:30:01; 12:16:12"	"Spuistraat, opw brug"	144386.000285	197061.997181	"GROTE MOLENBEEK - LIPPELOSEBEEK - DE VLIET"	"Benedenscheldebekken"	"Bornem"	50.3666666666667	3.30333333333333	5.89666666666667	1	726.333333333333	18.4666666666667	7.59333333333333	NA	0.318666666666667	NA	NA	9.43333333333333	NA	27.0016339683177
TRUE	"craywatch_data"	2024	"2024-08-30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	"Benedenscheldebekken"	4.35027639596233	51.3412834023812	1461	113	1	NA	133	1.79826279710121	"OW834600"	"2024-06-26; 2024-07-24; 2024-08-29"	"12:11:09; 10:47:44; 11:48:43"	"Abtsdreef, afw brug, afw Fort Stabroek"	148712.001563	225721.997282	"ANTITANKKANAAL - ANTITANKGRACHT"	"Benedenscheldebekken"	"Stabroek"	22.3666666666667	1.27666666666667	8.47666666666667	NA	325.333333333333	21.8	7.07	NA	0.108333333333333	NA	NA	11.0333333333333	NA	0.00116339636784014
TRUE	"craywatch_data"	2024	"2024-08-30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	"Benedenscheldebekken"	4.35027639596233	51.3412834023812	1461	113	1	NA	134	1.79826279710121	"OW834600"	"2024-06-26; 2024-07-24; 2024-08-29"	"12:11:09; 10:47:44; 11:48:43"	"Abtsdreef, afw brug, afw Fort Stabroek"	148712.001563	225721.997282	"ANTITANKKANAAL - ANTITANKGRACHT"	"Benedenscheldebekken"	"Stabroek"	22.3666666666667	1.27666666666667	8.47666666666667	NA	325.333333333333	21.8	7.07	NA	0.108333333333333	NA	NA	11.0333333333333	NA	0.00116339636784014
