"consecutive"	"dat.source"	"year"	"date"	"CPUE_pontastacus.leptodactylus"	"CPUE_pacifastacus.leniusculus"	"pontastacus.leptodactylus"	"pacifastacus.leniusculus"	"CPUE_faxonius.limosus"	"CPUE_procambarus.clarkii"	"CPUE_procambarus.acutus"	"CPUE_procambarus.virginalis"	"CPUE_faxonius.virilis"	"faxonius.limosus"	"procambarus.clarkii"	"procambarus.acutus"	"procambarus.virginalis"	"faxonius.virilis"	"BEKNR"	"BEKNAAM"	"longitude"	"latitude"	"nearest_river_index"	"VHAG"	"CATC"	"WVLC"	"ID"	"distances_cray_VHAG_WVLC"	"yearGroup"	"sample_point"	"sample_datum_monstername"	"sample_tijdstip_monstername"	"sample_point_omschrijving"	"lambert_x"	"lambert_y"	"waterloop"	"bekken"	"gemeente"	"Cl-"	"N t"	"O2"	"BZV5"	"EC 20"	"T"	"pH"	"Secchi"	"P t"	"Ca o"	"Clfyl a"	"ZS"	"oPO4"	"distance_cray_FC"
TRUE	"craywatch_data"	2024	"2024-08-16"	0	0	0	0	0	0.75	0	0	0	0	1	0	0	0	3	"Bekken van de Gentse Kanalen"	3.5820291961409	51.2611327023211	26773	NA	NA	"OVLSTL0092"	451	0	2024	"OW21400"	"2024-07-25"	"13:15:04"	"Sint-Jan-in-Eremo,St-Jansstraat,veldweg langs Leopoldkanaal, thv steiger"	95300.998446	217185.998386	"OOSTPOLDERKREEK"	"Bekken van de Gentse Kanalen"	"Sint-Laureins"	NA	NA	7.95	NA	4920	22.6	8.56	NA	NA	NA	NA	NA	NA	235.859413737458
TRUE	"craywatch_data"	2024	"2024-08-08"	NA	NA	NA	NA	NA	0.333333333333333	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.57709599614256	51.2657601023192	28553	NA	NA	"OVLSTL0064"	452	0	2024	"OW21210"	"2024-05-06; 2024-05-21; 2024-06-03; 2024-06-17; 2024-07-01; 2024-07-15; 2024-07-29; 2024-08-13; 2024-08-26; 2024-09-09; 2024-09-16; 2023-05-03; 2023-05-16; 2023-05-30; 2023-06-13; 2023-06-27; 2023-07-10; 2023-07-25; 2023-08-08; 2023-08-11; 2023-08-22; 2023-09-05; 2022-05-03; 2022-05-17; 2022-05-31; 2022-06-14; 2022-06-17; 2022-06-28; 2022-07-13; 2022-07-26; 2022-08-09; 2022-08-23; 2022-09-06; 2022-10-10"	"09:53:49; 09:29:33; 09:34:35; 09:32:29; 08:53:30; 09:05:59; 09:24:48; 14:10:06; 09:38:06; 09:47:21; 09:49:13; 09:43:00; 09:55:00; 10:48:00; 08:54:00; 09:30:59; 10:29:00; 09:46:00; 09:10:00; 09:16:00; 09:57:00; 09:53:00; 09:32:00; 09:19:00; 08:23:00; 08:45:00; 09:18:00; 09:52:00; 10:22:59; 09:30:00; 10:11:00; 09:37:00"	"Sint-Jan-in-Eremo,Sint-Jansstraat,veldweg langs Palinghuis,opw geul"	94746.002456	217430.005078	"BLOSO SPORTCENTRUM"	"Bekken van de Gentse Kanalen"	"Sint-Laureins"	NA	NA	9.18794117647059	NA	2783.94117647059	19.7352941176471	8.59794117647059	37.8787878787879	NA	NA	NA	NA	NA	183.291242158861
NA	"gbif_data"	2010	"2010-05-30"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5	"Leiebekken"	3.32261999616013	50.8427500024119	5688	NA	NA	"WVLHAR0329"	614	0	2010	"OW633050; OW633055"	"2010-05-03; 2010-05-17; 2010-05-31; 2010-06-14; 2010-06-28; 2010-07-12; 2010-07-26; 2010-08-09; 2010-08-23; 2010-09-06; 2010-05-10; 2010-05-12; 2010-05-19; 2010-05-25; 2010-06-03; 2010-06-07; 2010-06-10; 2010-06-21; 2010-07-05; 2010-07-08; 2010-07-19; 2010-08-02; 2010-08-16; 2010-08-18; 2010-08-19; 2010-08-26; 2010-08-30; 2010-09-13; 2010-10-05; 2010-10-13"	"10:06:00; 10:04:59; 10:20:00; 10:26:59; 10:30:00; 09:48:00; 10:40:00; 11:00:00; 10:46:00; 09:52:00; 09:30:00; 11:45:00; 13:24:59; 09:45:00; 09:59:59; 10:49:59; 10:13:00; 09:25:00; 14:34:00; 10:15:00; 13:30:00; 09:35:00; 09:32:00; 11:29:59; 13:31:59; 09:50:00; 09:55:00; 10:44:59; 09:57:59; 10:39:00; 10:13:59; 12:53:00; 14:15:00; 12:59:59"	"RV: De Gavers (grote vijver); steiger; RV: De Gavers (kleine vijver); zwemstrand"	76320.2296808372	170683.024319744	"DE GAVERS"	"Leiebekken"	"Harelbeke"	76.1166666666667	1.4168526	11.1187804878049	1.91666666666667	657.744186046512	18.790243902439	8.204	178.571428571429	0.052	NA	NA	3.66666666666667	0.00825	113.429179696645
NA	"gbif_data"	2011	"2011-03-07"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.19541999598297	51.174040002412	17821	NA	NA	"OVLSIN0209"	620	0	2011	"OW201010; OW201040"	"2011-05-02; 2011-05-09; 2011-05-16; 2011-05-23; 2011-05-30; 2011-06-06; 2011-06-14; 2011-06-20; 2011-06-27; 2011-07-04; 2011-07-07; 2011-07-12; 2011-07-14; 2011-07-18; 2011-07-25; 2011-08-01; 2011-08-08; 2011-08-16; 2011-08-22; 2011-08-29; 2011-09-05; 2011-09-12; 2010-05-03; 2010-05-10; 2010-05-17; 2010-05-25; 2010-05-31; 2010-06-07; 2010-06-14; 2010-06-21; 2010-06-28; 2010-07-05; 2010-07-12; 2010-07-19; 2010-07-22; 2010-07-26; 2010-08-02; 2010-08-03; 2010-08-09; 2010-08-16; 2010-08-23; 2010-08-30; 2010-09-06; 2010-09-13"	"10:20:00; 09:50:00; 10:35:00; 10:29:00; 10:44:59; 10:53:00; 10:49:59; 10:30:00; 10:26:00; 09:45:00; 09:41:59; 10:08:00; 10:24:59; 11:11:59; 09:55:00; 09:59:59; 11:25:00; 10:04:00; 10:22:59; 10:33:00; 10:40:00; 10:57:00; 10:53:59; 10:22:00; 09:48:00; 10:13:00; 11:14:00; 10:10:00; 10:06:59; 11:52:59; 11:29:59; 10:06:00; 13:10:00; 10:44:00; 12:00:00; 12:08:00; 11:40:00; 11:50:00; 11:45:00; 12:05:00; 13:20:00; 12:14:59; 10:04:59; 13:15:00; 12:10:00; 11:54:59; 10:15:00; 12:19:59; 11:00:00; 09:39:59"	"RV: De Ster; Vossekotstraat-Brokkelingenstraat,strandzone; RV: De Ster; Vossekotstraat-Brokkelingenstraat,thv steiger"	137716.334970429	207113.192932429	"DE STER"	"Benedenscheldebekken"	"Sint-Niklaas"	NA	NA	9.95488095238095	NA	263.5875	19.3341463414634	8.38227848101266	147.380952380952	NA	NA	NA	NA	NA	162.650407259976
NA	"gbif_data"	2011	"2011-07-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.19541999598297	51.174040002412	17821	NA	NA	"OVLSIN0209"	625	0	2011	"OW201010; OW201040"	"2011-05-02; 2011-05-09; 2011-05-16; 2011-05-23; 2011-05-30; 2011-06-06; 2011-06-14; 2011-06-20; 2011-06-27; 2011-07-04; 2011-07-07; 2011-07-12; 2011-07-14; 2011-07-18; 2011-07-25; 2011-08-01; 2011-08-08; 2011-08-16; 2011-08-22; 2011-08-29; 2011-09-05; 2011-09-12; 2010-05-03; 2010-05-10; 2010-05-17; 2010-05-25; 2010-05-31; 2010-06-07; 2010-06-14; 2010-06-21; 2010-06-28; 2010-07-05; 2010-07-12; 2010-07-19; 2010-07-22; 2010-07-26; 2010-08-02; 2010-08-03; 2010-08-09; 2010-08-16; 2010-08-23; 2010-08-30; 2010-09-06; 2010-09-13"	"10:20:00; 09:50:00; 10:35:00; 10:29:00; 10:44:59; 10:53:00; 10:49:59; 10:30:00; 10:26:00; 09:45:00; 09:41:59; 10:08:00; 10:24:59; 11:11:59; 09:55:00; 09:59:59; 11:25:00; 10:04:00; 10:22:59; 10:33:00; 10:40:00; 10:57:00; 10:53:59; 10:22:00; 09:48:00; 10:13:00; 11:14:00; 10:10:00; 10:06:59; 11:52:59; 11:29:59; 10:06:00; 13:10:00; 10:44:00; 12:00:00; 12:08:00; 11:40:00; 11:50:00; 11:45:00; 12:05:00; 13:20:00; 12:14:59; 10:04:59; 13:15:00; 12:10:00; 11:54:59; 10:15:00; 12:19:59; 11:00:00; 09:39:59"	"RV: De Ster; Vossekotstraat-Brokkelingenstraat,strandzone; RV: De Ster; Vossekotstraat-Brokkelingenstraat,thv steiger"	137716.334970429	207113.192932429	"DE STER"	"Benedenscheldebekken"	"Sint-Niklaas"	NA	NA	9.95488095238095	NA	263.5875	19.3341463414634	8.38227848101266	147.380952380952	NA	NA	NA	NA	NA	162.650407259976
NA	"gbif_data"	2011	"2011-08-09"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	4.96821999580445	51.2962700024629	28966	NA	NA	"ANTTUR0207"	633	0	2011	"OW300400"	"2011-05-04; 2011-05-18; 2011-06-01; 2011-06-15; 2011-06-29; 2011-07-13; 2011-07-27; 2011-08-10; 2011-08-24; 2011-09-07; 2010-05-05; 2010-05-19; 2010-06-02; 2010-06-16; 2010-06-30; 2010-07-14; 2010-07-28; 2010-08-11; 2010-08-25; 2010-09-08"	"09:19:59; 09:30:00; 09:08:00; 08:47:00; 08:45:00; 08:33:00; 08:31:00; 10:24:59; 09:00:00; 09:59:59; 09:14:59; 09:01:59; 08:50:00; 08:54:59; 10:17:59"	"RV: De Melle; De Picken, Z-N, achter automobielinspectie"	191434.002667	220776.000129	"DE MELLE"	"Netebekken"	"Turnhout"	NA	NA	9.6705	NA	198.07	19.19	8.244	63	NA	NA	NA	NA	NA	394.076612172743
NA	"gbif_data"	2012	"2012-06-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	8	"Dijle- en Zennebekken"	4.51068999588945	51.0222600024907	29230	NA	NA	"ANTMEC0385"	647	0	2012	"OW377220; OW377240"	"2012-05-04; 2012-05-07; 2012-05-15; 2012-05-21; 2012-05-29; 2012-06-04; 2012-06-11; 2012-06-18; 2012-06-25; 2012-07-02; 2012-07-09; 2012-07-16; 2012-07-23; 2012-07-30; 2012-08-06; 2012-08-13; 2012-08-20; 2012-08-27; 2012-09-03; 2012-09-10; 2012-06-21; 2012-06-28; 2011-05-02; 2011-05-09; 2011-05-16; 2011-05-23; 2011-05-31; 2011-06-06; 2011-06-14; 2011-06-20; 2011-06-27; 2011-07-04; 2011-07-12; 2011-07-15; 2011-07-19; 2011-07-22; 2011-07-25; 2011-08-01; 2011-08-08; 2011-08-16; 2011-08-22; 2011-08-29; 2011-09-05; 2011-09-12; 2010-05-04; 2010-05-11; 2010-05-17; 2010-05-25; 2010-05-31; 2010-06-07; 2010-06-14; 2010-06-21; 2010-06-24; 2010-06-28; 2010-07-01; 2010-07-05; 2010-07-08; 2010-07-12; 2010-07-19; 2010-07-26; 2010-08-02; 2010-08-09; 2010-08-16; 2010-08-23; 2010-08-30; 2010-09-06; 2010-09-13"	"11:50:00; 11:29:59; 12:00:00; 11:40:00; 11:13:00; 11:02:00; 11:34:59; 11:20:00; 10:28:00; 11:00:00; 11:09:59; 11:15:00; 12:05:00; 12:14:59; 11:25:00; 11:45:00; 12:16:00; 10:35:00; 11:47:00; 10:40:00; 11:11:00; 12:10:00; 12:30:00; 13:04:00; 11:18:00; 11:43:59; 13:26:59; 10:44:59; 11:36:00; 11:33:00; 12:25:00; 10:30:00; 13:28:00; 10:55:00; 12:39:59; 13:35:00; 11:07:59; 11:54:00; 12:19:59; 11:38:00; 13:15:00; 13:42:00; 11:54:59; 13:20:00; 12:55:00; 12:45:00; 13:01:00; 13:31:59; 09:59:59; 14:20:00; 14:59:00; 12:12:00; 13:40:00; 12:23:59; 14:29:59; 10:10:00; 14:09:59; 14:25:00; 14:00:00; 13:24:59; 13:04:59; 12:21:59; 13:44:59; 09:50:00; 15:14:59; 12:36:00; 13:55:00; 10:20:00; 12:35:00; 14:15:00; 13:49:59; 14:09:00"	"Prov. Sport- & Recreatiecentrum De Nekker (grote vijver); in zwemzone, thv infopaal; Prov. Sport- & Recreatiecentrum De Nekker (kleine vijver); oostelijke kant van vijvertje"	159500.997822	190407.002919	"DE NEKKER"	"Dijle- en Zennebekken"	"Mechelen"	NA	0.5704410625	9.70209677419355	NA	456.761538461538	19.5953846153846	8.44587301587302	70.5384615384615	0.025	NA	NA	NA	0.016875	488.047791473015
NA	"gbif_data"	2013	"2013-11-09"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.39578999594516	51.2837000024026	29382	NA	NA	"ANTANT0297"	705	0	2013	"OW182950"	"2013-05-03; 2013-05-14; 2013-05-27; 2013-06-10; 2013-06-24; 2013-07-09; 2013-07-22; 2013-08-06; 2013-08-19; 2013-09-02; 2012-05-04; 2012-05-15; 2012-05-29; 2012-06-11; 2012-06-25; 2012-07-09; 2012-07-23; 2012-08-06; 2012-08-20; 2012-09-03; 2011-05-02; 2011-05-16; 2011-05-30; 2011-06-14; 2011-06-28; 2011-07-12; 2011-07-25; 2011-08-08; 2011-08-22; 2011-09-05"	"13:10:00; 12:55:59; 13:11:00; 13:15:59; 13:57:00; 09:12:00; 12:59:59; 12:21:00; 14:09:59; 14:27:59; 13:01:00; 13:21:00; 13:26:59; 12:55:00; 12:37:59; 14:45:59; 12:41:00; 12:39:59; 13:33:59; 14:20:00; 13:20:00; 13:30:00; 15:03:59; 12:45:00; 14:56:00; 12:32:59; 12:21:59; 14:15:00"	"RV: Muisbroek; Ekeren; wegje tgo Churchilldok, Noorderlaan"	151554.999979	219269.998559	"OPENLUCHTCENTRUM MUISBROEK - EKEREN"	"Benedenscheldebekken"	"Antwerpen"	NA	NA	10.4326666666667	NA	1337.16666666667	20.28	8.452	198	NA	NA	NA	NA	NA	334.120272861259
NA	"gbif_data"	2013	"2013-11-23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.39578999594516	51.2837000024026	29382	NA	NA	"ANTANT0297"	706	0	2013	"OW182950"	"2013-05-03; 2013-05-14; 2013-05-27; 2013-06-10; 2013-06-24; 2013-07-09; 2013-07-22; 2013-08-06; 2013-08-19; 2013-09-02; 2012-05-04; 2012-05-15; 2012-05-29; 2012-06-11; 2012-06-25; 2012-07-09; 2012-07-23; 2012-08-06; 2012-08-20; 2012-09-03; 2011-05-02; 2011-05-16; 2011-05-30; 2011-06-14; 2011-06-28; 2011-07-12; 2011-07-25; 2011-08-08; 2011-08-22; 2011-09-05"	"13:10:00; 12:55:59; 13:11:00; 13:15:59; 13:57:00; 09:12:00; 12:59:59; 12:21:00; 14:09:59; 14:27:59; 13:01:00; 13:21:00; 13:26:59; 12:55:00; 12:37:59; 14:45:59; 12:41:00; 12:39:59; 13:33:59; 14:20:00; 13:20:00; 13:30:00; 15:03:59; 12:45:00; 14:56:00; 12:32:59; 12:21:59; 14:15:00"	"RV: Muisbroek; Ekeren; wegje tgo Churchilldok, Noorderlaan"	151554.999979	219269.998559	"OPENLUCHTCENTRUM MUISBROEK - EKEREN"	"Benedenscheldebekken"	"Antwerpen"	NA	NA	10.4326666666667	NA	1337.16666666667	20.28	8.452	198	NA	NA	NA	NA	NA	334.120272861259
NA	"gbif_data"	2013	"2013-12-15"	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	"Dijle- en Zennebekken"	4.54169999586137	50.8296900025504	11952	NA	NA	"VBRTRV0073"	707	0	2013	"OW479700"	"2013-05-08; 2013-05-13; 2013-06-10; 2013-07-09; 2013-09-09; 2013-10-14"	"12:19:59; 11:24:00; 11:29:59; 11:27:00; 11:50:00; 10:49:59"	"Vossemvijver, Park Tervuren, Vossem, Kleine Vaartdreef, aan uitlaat"	162385.002446	168975.004842	"VOER"	"Dijle- en Zennebekken"	"Tervuren"	37.8	1.678	11.1383333333333	NA	419.333333333333	18.7666666666667	8.36833333333333	NA	0.1224	NA	NA	NA	0.0395	252.493911817146
NA	"gbif_data"	2014	"2014-01-26"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.39769999594468	51.2836000024029	29382	NA	NA	"ANTANT0297"	708	0	2014	"OW182950"	"2014-05-05; 2014-05-20; 2014-06-02; 2014-06-16; 2014-06-30; 2014-07-14; 2014-07-28; 2014-08-11; 2014-08-25; 2014-09-09; 2013-05-03; 2013-05-14; 2013-05-27; 2013-06-10; 2013-06-24; 2013-07-09; 2013-07-22; 2013-08-06; 2013-08-19; 2013-09-02; 2012-05-04; 2012-05-15; 2012-05-29; 2012-06-11; 2012-06-25; 2012-07-09; 2012-07-23; 2012-08-06; 2012-08-20; 2012-09-03"	"13:38:00; 13:33:59; 12:25:00; 13:30:00; 13:15:00; 12:50:00; 12:41:59; 12:48:59; 12:30:00; 13:48:00; 13:10:00; 12:55:59; 13:11:00; 13:15:59; 13:57:00; 09:12:00; 12:59:59; 12:21:00; 14:09:59; 14:27:59; 13:01:00; 13:21:00; 13:26:59; 12:55:00; 12:37:59; 14:45:59; 12:41:00; 12:39:59"	"RV: Muisbroek; Ekeren; wegje tgo Churchilldok, Noorderlaan"	151554.999979	219269.998559	"OPENLUCHTCENTRUM MUISBROEK - EKEREN"	"Benedenscheldebekken"	"Antwerpen"	NA	NA	10.611	NA	1355.43333333333	20.1466666666667	8.35766666666667	198.666666666667	NA	NA	NA	NA	NA	465.546384093154
NA	"gbif_data"	2014	"2014-03-22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.39578999594516	51.2837000024026	29382	NA	NA	"ANTANT0297"	711	0	2014	"OW182950"	"2014-05-05; 2014-05-20; 2014-06-02; 2014-06-16; 2014-06-30; 2014-07-14; 2014-07-28; 2014-08-11; 2014-08-25; 2014-09-09; 2013-05-03; 2013-05-14; 2013-05-27; 2013-06-10; 2013-06-24; 2013-07-09; 2013-07-22; 2013-08-06; 2013-08-19; 2013-09-02; 2012-05-04; 2012-05-15; 2012-05-29; 2012-06-11; 2012-06-25; 2012-07-09; 2012-07-23; 2012-08-06; 2012-08-20; 2012-09-03"	"13:38:00; 13:33:59; 12:25:00; 13:30:00; 13:15:00; 12:50:00; 12:41:59; 12:48:59; 12:30:00; 13:48:00; 13:10:00; 12:55:59; 13:11:00; 13:15:59; 13:57:00; 09:12:00; 12:59:59; 12:21:00; 14:09:59; 14:27:59; 13:01:00; 13:21:00; 13:26:59; 12:55:00; 12:37:59; 14:45:59; 12:41:00; 12:39:59"	"RV: Muisbroek; Ekeren; wegje tgo Churchilldok, Noorderlaan"	151554.999979	219269.998559	"OPENLUCHTCENTRUM MUISBROEK - EKEREN"	"Benedenscheldebekken"	"Antwerpen"	NA	NA	10.611	NA	1355.43333333333	20.1466666666667	8.35766666666667	198.666666666667	NA	NA	NA	NA	NA	334.120272861259
NA	"gbif_data"	2014	"2014-04-26"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.39578999594516	51.2837000024026	29382	NA	NA	"ANTANT0297"	712	0	2014	"OW182950"	"2014-05-05; 2014-05-20; 2014-06-02; 2014-06-16; 2014-06-30; 2014-07-14; 2014-07-28; 2014-08-11; 2014-08-25; 2014-09-09; 2013-05-03; 2013-05-14; 2013-05-27; 2013-06-10; 2013-06-24; 2013-07-09; 2013-07-22; 2013-08-06; 2013-08-19; 2013-09-02; 2012-05-04; 2012-05-15; 2012-05-29; 2012-06-11; 2012-06-25; 2012-07-09; 2012-07-23; 2012-08-06; 2012-08-20; 2012-09-03"	"13:38:00; 13:33:59; 12:25:00; 13:30:00; 13:15:00; 12:50:00; 12:41:59; 12:48:59; 12:30:00; 13:48:00; 13:10:00; 12:55:59; 13:11:00; 13:15:59; 13:57:00; 09:12:00; 12:59:59; 12:21:00; 14:09:59; 14:27:59; 13:01:00; 13:21:00; 13:26:59; 12:55:00; 12:37:59; 14:45:59; 12:41:00; 12:39:59"	"RV: Muisbroek; Ekeren; wegje tgo Churchilldok, Noorderlaan"	151554.999979	219269.998559	"OPENLUCHTCENTRUM MUISBROEK - EKEREN"	"Benedenscheldebekken"	"Antwerpen"	NA	NA	10.611	NA	1355.43333333333	20.1466666666667	8.35766666666667	198.666666666667	NA	NA	NA	NA	NA	334.120272861259
NA	"gbif_data"	2016	"2016-04-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.19354999623069	51.2297700022889	14841	NA	NA	"WVLBRU1182"	761	0	2016	"OW875460"	"2016-05-03; 2016-05-09; 2016-05-18; 2016-05-23; 2016-05-31; 2016-06-06; 2016-06-14; 2016-06-20; 2016-06-28; 2016-07-04; 2016-07-13; 2016-07-18; 2016-07-26; 2016-08-01; 2016-08-09; 2016-08-16; 2016-08-23; 2016-08-29; 2016-09-06; 2016-09-12; 2015-05-05; 2015-05-12; 2015-05-19; 2015-05-26; 2015-06-02; 2015-06-08; 2015-06-16; 2015-06-22; 2015-06-30; 2015-07-06; 2015-07-14; 2015-07-20; 2015-07-28; 2015-08-03; 2015-08-11; 2015-08-17; 2015-08-25; 2015-08-31; 2015-09-08; 2014-05-05; 2014-05-20; 2014-06-03; 2014-06-17; 2014-07-01; 2014-07-15; 2014-07-29; 2014-08-12; 2014-08-26; 2014-09-04; 2014-09-09"	"09:17:00; 09:44:00; 09:53:00; 11:00:00; 09:41:00; 11:13:00; 10:37:00; 11:40:00; 11:41:00; 10:31:00; 10:56:00; 09:01:59; 11:02:00; 08:52:00; 12:19:59; 09:18:00; 11:54:00; 10:02:00; 11:36:59; 10:22:00; 10:55:00; 09:39:59; 12:14:59; 09:41:59; 11:36:00; 11:47:59; 09:07:00; 12:05:00; 09:52:00; 12:09:00; 09:46:00; 11:43:59; 08:05:00; 11:52:00; 09:25:00; 11:24:00; 09:50:00; 10:48:00; 10:24:59; 10:46:00; 10:20:00; 09:55:00; 10:13:59; 09:35:00; 11:11:00; 14:29:59; 11:06:00"	"RV: Bloso domein; Sint-Pietersplas"	68223.002609	214337.997473	"SINT-PIETERSPLAS (BLOSO-CENTRUM)"	"Bekken van de Brugse Polders"	"Brugge"	NA	0.855	9.3404	NA	1310.24	19.414	8.505	155.1	0.09625	NA	NA	NA	0.0055625	485.832740956715
NA	"gbif_data"	2016	"2016-09-22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.1931799962308	51.2300000022888	14841	NA	NA	"WVLBRU1182"	799	0	2016	"OW875460"	"2016-05-03; 2016-05-09; 2016-05-18; 2016-05-23; 2016-05-31; 2016-06-06; 2016-06-14; 2016-06-20; 2016-06-28; 2016-07-04; 2016-07-13; 2016-07-18; 2016-07-26; 2016-08-01; 2016-08-09; 2016-08-16; 2016-08-23; 2016-08-29; 2016-09-06; 2016-09-12; 2015-05-05; 2015-05-12; 2015-05-19; 2015-05-26; 2015-06-02; 2015-06-08; 2015-06-16; 2015-06-22; 2015-06-30; 2015-07-06; 2015-07-14; 2015-07-20; 2015-07-28; 2015-08-03; 2015-08-11; 2015-08-17; 2015-08-25; 2015-08-31; 2015-09-08; 2014-05-05; 2014-05-20; 2014-06-03; 2014-06-17; 2014-07-01; 2014-07-15; 2014-07-29; 2014-08-12; 2014-08-26; 2014-09-04; 2014-09-09"	"09:17:00; 09:44:00; 09:53:00; 11:00:00; 09:41:00; 11:13:00; 10:37:00; 11:40:00; 11:41:00; 10:31:00; 10:56:00; 09:01:59; 11:02:00; 08:52:00; 12:19:59; 09:18:00; 11:54:00; 10:02:00; 11:36:59; 10:22:00; 10:55:00; 09:39:59; 12:14:59; 09:41:59; 11:36:00; 11:47:59; 09:07:00; 12:05:00; 09:52:00; 12:09:00; 09:46:00; 11:43:59; 08:05:00; 11:52:00; 09:25:00; 11:24:00; 09:50:00; 10:48:00; 10:24:59; 10:46:00; 10:20:00; 09:55:00; 10:13:59; 09:35:00; 11:11:00; 14:29:59; 11:06:00"	"RV: Bloso domein; Sint-Pietersplas"	68223.002609	214337.997473	"SINT-PIETERSPLAS (BLOSO-CENTRUM)"	"Bekken van de Brugse Polders"	"Brugge"	NA	0.855	9.3404	NA	1310.24	19.414	8.505	155.1	0.09625	NA	NA	NA	0.0055625	483.411942477683
NA	"gbif_data"	2016	"2016-12-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.39117999594628	51.2835400024022	29382	NA	NA	"ANTANT0297"	824	0	2016	"OW182950"	"2016-05-03; 2016-05-17; 2016-05-30; 2016-06-13; 2016-06-27; 2016-07-12; 2016-07-25; 2016-08-08; 2016-08-22; 2016-09-05; 2015-05-05; 2015-05-18; 2015-06-01; 2015-06-15; 2015-06-29; 2015-07-13; 2015-07-27; 2015-08-10; 2015-08-24; 2015-09-07; 2015-09-28; 2014-05-05; 2014-05-20; 2014-06-02; 2014-06-16; 2014-06-30; 2014-07-14; 2014-07-28; 2014-08-11; 2014-08-25; 2014-09-09"	"12:32:59; 11:36:00; 11:36:59; 14:47:00; 13:53:59; 12:55:00; 11:45:59; 14:25:59; 14:09:59; 14:29:59; 12:10:00; 12:48:00; 11:40:00; 11:56:59; 13:35:59; 11:33:00; 12:00:00; 12:52:00; 10:12:00; 13:38:00; 13:33:59; 12:25:00; 13:30:00; 13:15:00; 12:50:00; 12:41:59; 12:48:59; 12:30:00; 13:48:00"	"RV: Muisbroek; Ekeren; wegje tgo Churchilldok, Noorderlaan"	151554.999979	219269.998559	"OPENLUCHTCENTRUM MUISBROEK - EKEREN"	"Benedenscheldebekken"	"Antwerpen"	NA	NA	10.5335483870968	NA	1416.41935483871	19.9129032258065	8.32064516129032	199.354838709677	NA	NA	NA	NA	NA	29.1805918780569
NA	"gbif_data"	2016	"2016-12-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.39114099594631	51.2837430024021	29382	NA	NA	"ANTANT0297"	825	0	2016	"OW182950"	"2016-05-03; 2016-05-17; 2016-05-30; 2016-06-13; 2016-06-27; 2016-07-12; 2016-07-25; 2016-08-08; 2016-08-22; 2016-09-05; 2015-05-05; 2015-05-18; 2015-06-01; 2015-06-15; 2015-06-29; 2015-07-13; 2015-07-27; 2015-08-10; 2015-08-24; 2015-09-07; 2015-09-28; 2014-05-05; 2014-05-20; 2014-06-02; 2014-06-16; 2014-06-30; 2014-07-14; 2014-07-28; 2014-08-11; 2014-08-25; 2014-09-09"	"12:32:59; 11:36:00; 11:36:59; 14:47:00; 13:53:59; 12:55:00; 11:45:59; 14:25:59; 14:09:59; 14:29:59; 12:10:00; 12:48:00; 11:40:00; 11:56:59; 13:35:59; 11:33:00; 12:00:00; 12:52:00; 10:12:00; 13:38:00; 13:33:59; 12:25:00; 13:30:00; 13:15:00; 12:50:00; 12:41:59; 12:48:59; 12:30:00; 13:48:00"	"RV: Muisbroek; Ekeren; wegje tgo Churchilldok, Noorderlaan"	151554.999979	219269.998559	"OPENLUCHTCENTRUM MUISBROEK - EKEREN"	"Benedenscheldebekken"	"Antwerpen"	NA	NA	10.5335483870968	NA	1416.41935483871	19.9129032258065	8.32064516129032	199.354838709677	NA	NA	NA	NA	NA	50.6587312481631
